abnormal_subdomain,longest_word_path,domain_in_title,web_traffic,google_index,char_repeat,length_url,domain_age,nb_www,ratio_intHyperlinks,nb_extCSS,nb_eq,longest_words_raw,domain_in_brand,tld_in_subdomain,length_hostname,links_in_tags,nb_dots,avg_word_host,avg_word_path,domain_with_copyright,ratio_extErrors,nb_hyperlinks,empty_title,page_rank,phish_hints,login_form,right_clic,safe_anchor,nb_slash,ip,external_favicon,prefix_suffix,ratio_extHyperlinks,onmouseover,suspecious_tld,nb_qm,shortest_word_host,iframe,ratio_digits_url,ratio_digits_host,ratio_extRedirection,status
0,0,1,5403,0,1,26,2634,0,0.0625,1,0,7,0,0,18,0.0,2,7.0,0.0,0,0.0,32,0,2,0,0,0,100.0,3,0,1,0,0.9375,0,0,0,7,0,0.0,0.0,0.0,1
0,0,1,1308664,0,3,28,2678,1,0.291666667,1,0,12,0,0,20,25.0,2,7.5,0.0,1,0.058823529,24,0,4,0,1,0,10.0,3,0,1,0,0.708333333,0,0,0,3,0,0.0,0.0,0.117647059,0
0,13,1,0,1,5,114,4089,0,0.0,0,0,13,0,0,29,0.0,2,7.666666667,7.666666667,0,0.0,0,1,4,4,0,0,0.0,9,0,0,1,0.0,0,0,0,6,0,0.096491228,0.2068965519999999,0.0,1
0,13,0,4394,0,2,72,6645,0,0.846689895,1,0,13,0,0,10,64.70588235,1,6.0,8.0,0,0.295454545,287,0,4,0,0,0,89.65517241,5,1,1,0,0.153310105,0,0,0,6,0,0.194444444,0.0,0.045454545,0
0,8,1,124314,1,3,43,4153,1,0.994236311,0,0,11,0,0,18,100.0,2,7.0,5.0,1,1.0,1041,0,4,0,0,0,100.0,4,0,0,0,0.005763689,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,414774,0,4,32,-1,1,0.626865672,3,0,12,0,0,23,23.52941176,3,7.5,0.0,0,0.36,67,0,2,0,0,0,88.23529412,3,0,1,0,0.3731343279999999,0,0,0,3,0,0.0,0.0,0.04,0
0,0,0,4297684,0,4,25,2041,1,0.933649289,0,0,8,0,0,16,82.35294118,2,5.5,0.0,0,0.285714286,211,0,2,0,0,0,69.69696970000001,3,0,1,0,0.0663507109999999,0,0,0,3,0,0.0,0.0,0.357142857,0
0,11,1,0,1,3,82,98,0,1.0,0,4,11,0,0,12,100.0,1,8.0,5.1,0,0.0,1,1,0,0,0,0,0.0,8,0,0,1,0.0,0,0,0,8,0,0.0,0.0,0.0,1
0,0,1,0,0,3,29,5109,1,0.607142857,0,0,12,0,0,20,62.5,2,7.5,0.0,0,0.0,28,0,4,0,0,0,20.0,3,0,1,0,0.3928571429999999,0,0,0,3,0,0.0,0.0,0.363636364,0
0,7,1,10585494,1,4,49,6188,1,0.0,0,0,12,0,0,20,0.0,3,7.5,4.5,1,0.0,0,1,3,1,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,8,1,81,1,4,71,9684,1,0.684615385,1,0,8,1,0,15,83.33333333,3,5.0,6.0,1,0.024390244,130,0,8,1,0,0,78.57142857,7,0,1,1,0.315384615,0,0,0,3,0,0.0,0.0,0.024390244,0
0,8,1,20027,0,0,48,7743,0,0.622641509,0,0,8,0,0,15,18.18181818,2,5.0,7.333333333,0,0.7,53,0,5,0,0,0,33.33333333,4,0,1,1,0.377358491,0,0,0,2,0,0.0,0.0,0.3,1
0,0,1,0,1,0,32,7295,0,0.071428571,0,0,11,1,0,24,0.0,2,9.5,0.0,0,0.0,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.125,0.166666667,0.230769231,1
1,8,0,22211,1,1,42,1338,0,1.0,0,0,11,0,0,25,100.0,2,10.5,8.0,0,0.0,8,0,6,0,0,0,0.0,3,0,0,0,0.0,0,0,0,10,0,0.19047619,0.32,0.0,1
0,0,0,65447,0,3,27,7186,1,0.951388889,1,0,11,0,0,19,96.0,2,7.0,0.0,0,0.142857143,144,0,6,0,0,0,72.72727273,2,0,1,0,0.048611111,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,1,0,29,4823,0,0.0,1,0,10,0,0,21,0.0,2,5.0,0.0,1,0.8,5,0,2,0,1,0,0.0,3,0,1,1,1.0,0,0,0,2,0,0.0,0.0,0.0,1
0,0,1,144969,0,3,31,4771,1,0.907894737,1,0,15,0,0,23,50.0,2,9.0,0.0,1,0.0,76,0,3,0,0,0,0.0,3,0,1,0,0.092105263,0,0,0,3,0,0.0,0.0,0.142857143,0
0,9,0,8,0,4,34,8519,1,0.3783783779999999,10,0,9,1,0,16,14.28571429,2,5.5,9.0,0,0.0,111,0,10,0,0,0,100.0,3,0,1,0,0.621621622,0,0,0,3,0,0.0,0.0,0.0,0
0,0,0,366576,0,3,26,7347,1,0.795454545,3,0,4,0,0,17,66.66666667,2,3.666666667,0.0,0,0.111111111,88,0,5,0,0,0,0.0,3,0,1,1,0.204545455,0,0,0,3,0,0.0,0.0,0.0,0
0,64,1,0,1,5,202,340,0,0.954545455,0,3,64,0,0,11,50.0,2,8.0,14.33333333,0,0.0,22,0,0,3,0,0,100.0,5,1,0,1,0.045454545,0,0,1,8,0,0.3366336629999999,0.0,0.0,1
0,6,0,12,1,0,38,7133,0,0.947368421,0,0,9,1,0,18,100.0,3,4.0,5.0,0,0.25,152,0,7,0,0,0,63.63636364,4,0,0,0,0.052631579,0,0,0,1,0,0.0,0.0,0.125,0
0,8,1,3977938,0,3,52,-1,1,0.8888888890000001,0,0,9,0,0,17,33.33333333,3,6.0,6.0,0,0.0,36,0,4,0,0,0,0.0,4,0,0,0,0.111111111,0,0,0,3,0,0.0,0.0,0.5,0
0,10,1,0,0,3,62,1850,1,0.95,0,0,16,0,0,24,84.61538462,3,9.5,6.75,0,0.0,80,0,5,0,0,0,0.0,3,0,1,0,0.05,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,2114381,1,3,35,7053,0,0.932038835,1,0,18,0,0,27,81.81818182,2,11.0,0.0,1,0.0,103,0,1,0,0,0,0.0,3,0,1,0,0.067961165,0,0,0,4,0,0.057142857,0.074074074,0.285714286,1
0,9,1,2189,0,3,69,7413,1,0.916666667,2,0,9,0,0,14,92.59259259,2,4.5,5.0,0,0.0,276,0,7,0,0,0,0.0,5,0,1,0,0.083333333,0,0,0,3,0,0.0,0.0,0.086956522,0
0,5,1,0,1,4,43,3415,1,0.688888889,3,0,7,0,0,21,58.33333333,3,5.0,3.666666667,0,0.071428571,45,0,0,0,0,0,71.42857143,4,0,1,1,0.311111111,0,0,0,3,0,0.139534884,0.0,0.142857143,1
0,10,0,926922,0,0,40,5554,0,0.943396226,0,0,12,0,0,16,100.0,1,12.0,7.0,1,0.0,159,0,4,0,0,0,66.66666667,4,0,0,0,0.056603774,0,0,0,12,0,0.0,0.0,1.0,0
0,9,1,0,1,5,57,2736,1,0.708333333,4,0,14,0,0,21,64.70588235,2,8.5,6.0,0,0.0,48,0,0,0,0,0,100.0,7,0,1,0,0.291666667,0,0,0,3,0,0.0,0.0,0.0,1
0,0,1,0,1,1,35,2838,0,0.8,0,0,11,0,0,27,0.0,2,7.0,0.0,1,0.0,5,1,2,0,0,0,75.0,2,0,0,0,0.2,0,0,0,3,0,0.0,0.0,0.0,1
0,34,1,376,0,15,330,7490,2,0.0,0,4,34,0,0,16,0.0,4,5.5,7.27027027,0,0.0,0,0,7,0,0,0,0.0,6,1,0,0,0.0,0,0,1,3,0,0.312121212,0.0,0.0,1
0,8,1,38038,0,3,55,7516,1,0.0,0,0,17,0,0,25,0.0,3,10.0,4.75,1,0.0,0,1,4,0,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,0,0,33,-1,0,0.95,0,0,15,0,0,25,85.71428571,3,8.5,0.0,1,0.0,40,0,3,0,1,0,100.0,3,0,0,0,0.05,0,0,0,2,0,0.03030303,0.04,0.5,1
0,11,1,259309,0,1,119,11425,0,0.0,0,0,11,1,0,15,0.0,3,5.0,6.461538462,1,0.0,0,1,4,0,0,0,0.0,6,0,0,0,0.0,0,0,0,3,0,0.117647059,0.0,0.0,0
0,0,0,5335,0,3,25,-1,1,0.848314607,0,0,5,0,0,16,100.0,3,4.0,0.0,0,0.037037037,178,0,5,0,0,0,28.94736842,3,0,0,0,0.151685393,0,0,0,3,0,0.0,0.0,0.666666667,0
0,19,1,0,1,7,121,63,1,1.0,0,1,19,0,0,30,0.0,5,4.4,6.454545455,0,0.0,5,0,0,0,0,0,0.0,5,1,0,0,0.0,0,0,2,2,0,0.272727273,0.3666666670000001,0.0,1
0,9,1,724,0,1,68,9318,0,0.8813559320000001,0,0,9,0,0,16,94.73684211,2,5.5,6.5,1,0.142857143,59,0,6,0,1,0,50.0,5,0,0,1,0.118644068,0,0,0,5,0,0.0,0.0,0.285714286,0
0,11,1,0,0,1,116,7449,0,0.1875,4,0,11,1,0,22,16.66666667,2,8.5,4.3125,0,0.0,16,0,8,0,0,0,0.0,7,0,1,0,0.8125,0,0,0,8,0,0.077586207,0.0,0.0,0
0,8,0,184,0,4,47,5886,1,0.933579336,0,0,8,0,0,15,69.23076923,2,5.0,4.0,1,0.055555556,271,0,6,0,0,0,92.85714286,3,0,1,0,0.066420664,0,0,0,3,0,0.0,0.0,0.055555556,0
0,26,1,1,1,4,99,8347,0,0.333333333,4,0,26,1,0,15,33.33333333,2,5.0,8.5,1,0.0,30,0,10,2,0,0,0.0,7,0,1,1,0.666666667,0,0,0,4,0,0.090909091,0.0,0.0,1
0,0,1,0,1,0,28,7295,0,0.071428571,0,0,8,1,0,21,0.0,2,8.0,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.0,0.0,0.846153846,1
0,6,1,34321,0,3,34,6720,1,0.893203883,0,0,7,0,0,15,77.77777778,2,5.0,5.0,0,0.0,103,0,5,0,0,0,75.75757576,4,0,1,0,0.106796117,0,0,0,3,0,0.0,0.0,0.0,0
0,8,0,12,0,0,38,7132,0,0.840782123,0,0,9,1,0,16,100.0,2,5.5,6.0,1,0.105263158,358,0,7,0,0,0,61.22448979999999,4,0,0,0,0.1592178769999999,0,0,0,2,0,0.0,0.0,0.649122807,0
0,0,0,868835,0,3,19,2165,1,0.0,0,0,4,0,0,11,0.0,2,3.5,0.0,1,0.0,1,0,3,0,0,0,0.0,3,0,0,0,1.0,0,0,0,3,0,0.0,0.0,2.0,0
0,0,1,0,0,3,29,317,1,0.919354839,0,0,13,0,0,20,100.0,2,8.0,0.0,0,0.0,124,0,0,0,0,0,0.0,3,0,0,0,0.0806451609999999,0,0,0,3,0,0.0,0.0,0.1,1
0,10,1,0,0,4,76,-1,1,0.153846154,0,0,10,0,0,13,100.0,2,4.0,5.1111111110000005,0,0.090909091,13,0,5,0,0,0,8.333333332999999,7,0,0,0,0.846153846,0,0,0,3,0,0.105263158,0.0,0.454545455,0
0,5,1,0,1,3,43,3934,1,0.0,0,0,16,0,0,27,0.0,2,7.0,3.0,0,0.0,0,0,0,0,0,0,0.0,4,0,0,1,0.0,0,0,1,2,0,0.0,0.0,0.0,1
0,0,1,353006,0,4,26,2712,1,0.810344828,1,0,9,0,0,17,88.88888889,2,6.0,0.0,1,0.0,58,0,4,0,0,0,0.0,3,0,1,0,0.1896551719999999,0,0,0,3,0,0.0,0.0,0.272727273,0
0,0,1,0,0,0,27,2864,0,0.941176471,1,0,17,0,0,20,94.11764706,1,17.0,0.0,1,0.0,51,0,2,0,0,0,100.0,2,0,1,0,0.058823529,0,0,0,17,0,0.0,0.0,0.0,0
0,10,0,12,0,0,55,7131,0,0.933884298,0,0,10,1,0,16,100.0,2,5.5,6.75,1,0.208333333,363,0,7,0,0,0,70.37037037,4,0,0,0,0.066115702,0,0,0,2,0,0.0,0.0,0.4166666670000001,0
0,11,1,0,1,5,78,2996,1,1.0,0,0,11,0,0,15,100.0,4,5.0,5.875,0,0.0,4,0,0,1,0,0,100.0,7,0,0,1,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,11,1,4639,1,5,62,1546,0,0.225806452,0,0,16,0,0,34,66.66666667,2,14.5,5.0,1,0.166666667,31,0,2,0,0,0,4.347826087,4,0,0,0,0.774193548,0,0,0,13,0,0.161290323,0.235294118,0.125,1
0,8,0,1593,0,1,54,8051,0,0.907142857,0,0,13,0,1,26,90.90909091,3,10.5,6.0,0,0.153846154,140,0,5,0,0,0,47.05882353,3,0,0,0,0.092857143,0,0,0,8,0,0.018518519,0.0,0.307692308,0
0,0,1,5159982,0,4,30,3314,1,0.686868687,4,0,13,0,0,21,62.5,2,8.0,0.0,1,0.0,99,0,2,0,0,0,50.0,3,0,1,0,0.313131313,0,0,0,3,0,0.0,0.0,0.032258065,0
0,11,1,136,0,5,48,5222,1,0.644736842,3,0,11,0,0,18,61.11111111,2,6.5,6.666666667,1,0.0,152,0,8,0,0,0,30.76923077,4,0,1,0,0.3552631579999999,0,0,0,3,0,0.041666667,0.0,0.0,0
0,7,1,83810,0,3,39,5648,1,0.985611511,0,0,8,0,0,19,80.0,2,4.333333333,5.5,1,0.0,139,0,5,0,0,0,0.0,3,0,0,1,0.0143884889999999,0,0,0,2,0,0.0,0.0,0.0,0
0,32,1,0,1,7,102,2046,0,0.897727273,0,0,32,0,0,15,85.71428571,1,11.0,9.0,0,0.222222222,88,0,0,3,1,0,85.71428571,9,1,0,1,0.102272727,0,0,0,11,0,0.205882353,0.0,0.5555555560000001,1
0,0,1,0,1,0,33,7297,0,0.071428571,0,0,8,1,0,25,0.0,2,6.333333333,0.0,0,0.0,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,5,0,0.03030303,0.04,0.230769231,1
0,9,1,0,1,3,72,4398,0,0.0,0,0,17,0,0,21,0.0,1,17.0,5.1428571430000005,0,0.0,0,1,2,3,0,0,0.0,9,0,0,1,0.0,0,0,0,17,0,0.0,0.0,0.0,1
0,8,0,581,0,3,41,8960,1,0.7476340690000001,1,0,8,0,0,16,27.27272727,2,5.5,7.0,1,0.05,317,0,6,0,0,0,56.25,4,0,1,1,0.252365931,0,0,0,3,0,0.0,0.0,0.05,0
0,7,1,249228,0,3,37,8534,1,0.8039215690000001,0,0,7,0,0,12,0.0,3,3.5,5.0,1,0.0,51,0,6,0,0,0,60.0,4,0,0,0,0.196078431,0,0,0,3,0,0.108108108,0.0,0.0,0
1,32,1,0,1,5,55,-1,0,0.0,0,0,32,0,1,15,0.0,3,3.0,8.8,0,0.0,0,1,0,0,0,0,0.0,3,1,0,0,0.0,0,0,0,3,0,0.6181818179999999,0.8,0.0,1
0,8,0,148,0,5,67,9635,0,0.386503067,1,0,8,1,0,17,16.0,3,6.0,4.375,1,0.01,163,0,7,0,0,0,15.38461538,4,1,1,0,0.613496933,0,0,0,4,0,0.28358209,0.0,0.15,0
0,15,1,5707171,1,3,68,3993,0,1.0,0,0,15,0,1,42,100.0,4,8.75,8.5,1,0.0,51,0,0,0,0,0,100.0,4,1,0,0,0.0,0,0,0,3,0,0.191176471,0.0,0.0,1
0,9,0,13622,0,4,64,-1,1,0.873134328,0,0,9,0,0,14,83.33333333,2,4.5,7.4,1,0.058823529,134,0,5,0,0,0,14.28571429,4,0,1,1,0.1268656719999999,0,0,0,3,0,0.0,0.0,0.352941176,0
0,0,1,268961,0,3,25,2485,1,0.947916667,0,0,5,0,0,17,86.66666667,2,4.0,0.0,1,0.0,96,0,2,0,0,0,60.0,3,0,0,1,0.0520833329999999,0,0,0,3,0,0.0,0.0,0.4,0
0,17,1,0,1,1,69,5627,0,0.19047619,1,0,17,0,0,35,0.0,5,5.4,7.666666667,1,0.0,21,0,5,0,0,0,25.0,3,1,1,1,0.80952381,0,0,0,1,0,0.1884057969999999,0.371428571,0.294117647,1
0,0,1,0,1,1,30,7295,0,0.071428571,0,0,10,1,0,23,0.0,2,9.0,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.066666667,0.086956522,0.846153846,1
0,12,1,939,1,4,64,7909,1,0.953488372,0,0,12,0,0,16,100.0,2,5.5,7.0,0,0.0,86,0,6,0,0,0,71.42857143,3,1,0,0,0.046511628,0,0,0,3,0,0.109375,0.0,0.0,0
0,11,1,0,1,7,115,4221,1,0.0,0,0,14,0,0,22,0.0,3,8.5,6.818181817999999,1,0.0,0,1,1,0,0,0,0.0,5,0,0,0,0.0,0,0,0,3,0,0.12173913,0.0,0.0,0
0,5,1,1038,0,0,57,6249,0,0.495454545,2,0,19,0,0,32,0.0,2,13.5,4.666666667,0,0.0,220,0,7,0,0,0,36.36363636,4,0,1,0,0.504545455,0,0,0,8,0,0.0,0.0,0.018018018,0
0,14,0,12,0,0,44,7133,0,0.898809524,0,0,14,1,0,16,100.0,2,5.5,9.0,0,0.235294118,336,0,7,0,0,0,60.46511628,4,0,0,0,0.101190476,0,0,0,2,0,0.0,0.0,0.558823529,0
0,3,1,2421611,1,3,41,4748,1,0.529411765,0,0,22,0,0,30,50.0,2,12.5,3.0,1,0.0,17,0,4,0,0,0,33.33333333,3,0,0,0,0.470588235,0,0,0,3,0,0.0,0.0,0.375,1
0,0,0,7246656,0,1,28,1352,0,0.7476635509999999,0,0,16,0,0,19,85.71428571,1,16.0,0.0,1,0.074074074,107,0,2,0,0,0,17.24137931,3,0,1,0,0.2523364489999999,0,0,0,16,0,0.0,0.0,0.111111111,0
0,0,1,1626642,0,3,30,4897,1,0.3684210529999999,3,0,13,0,0,21,45.45454545,2,8.0,0.0,1,0.027777778,57,0,3,0,0,0,35.29411765,3,0,1,0,0.6315789470000001,0,0,0,3,0,0.0,0.0,0.305555556,0
0,32,1,0,1,4,120,2048,0,0.073170732,14,0,32,0,0,15,3.846153846,2,11.0,8.8,1,0.043859649,123,0,0,3,1,0,16.66666667,10,1,1,1,0.926829268,0,0,0,11,0,0.1916666669999999,0.0,0.00877193,1
0,15,1,6207267,1,0,72,2690,0,0.03125,2,0,15,0,0,12,0.0,3,4.0,7.833333333,1,0.193548387,32,0,2,0,0,0,0.0,5,0,1,1,0.96875,0,0,0,2,0,0.0,0.0,0.225806452,1
0,14,1,0,1,0,55,4019,0,1.0,0,0,14,0,0,13,0.0,3,9.0,7.5,0,0.0,1,0,2,0,0,0,0.0,5,0,0,0,0.0,0,0,0,9,0,0.0,0.0,0.0,1
0,6,1,132459,1,3,28,2290,1,0.0,0,0,6,0,0,13,0.0,2,3.5,6.0,1,0.0,2,0,4,0,0,0,0.0,3,0,0,0,1.0,0,1,0,3,0,0.071428571,0.0,0.0,1
0,9,1,10619,0,5,69,7835,1,0.920529801,1,0,10,0,0,18,78.94736842,2,6.5,5.285714286,1,0.083333333,151,0,6,1,1,0,20.0,4,0,1,0,0.079470199,0,0,0,3,0,0.057971014,0.0,0.166666667,0
0,11,0,2,0,3,43,5637,1,0.557692308,0,1,11,1,0,15,65.21739129999999,2,5.0,5.666666667,1,0.0,52,0,10,0,0,0,0.0,3,0,1,0,0.442307692,0,0,1,3,0,0.11627907,0.0,0.0,0
0,9,1,0,1,1,78,342,0,0.0,0,1,9,0,0,16,0.0,5,5.5,4.5,0,0.0,0,0,0,0,0,0,0.0,5,0,0,1,0.0,0,0,1,2,0,0.0,0.0,0.0,1
0,31,1,0,0,4,140,8019,0,0.115384615,0,1,31,0,0,33,7.692307692000001,2,9.0,8.7,0,0.086956522,26,0,4,0,0,0,0.0,7,1,1,1,0.884615385,0,0,1,2,0,0.071428571,0.212121212,0.0,1
0,98,1,0,1,5,155,3744,0,0.411764706,0,2,98,0,0,6,40.0,2,3.0,16.625,1,0.0,34,0,2,0,0,0,50.0,6,1,1,0,0.588235294,0,0,1,3,0,0.632258065,0.0,0.1,1
0,12,0,33777,0,0,37,6365,0,0.5034722220000001,1,0,12,0,0,14,81.25,1,10.0,7.0,1,0.248251748,576,0,5,0,0,0,26.84210526,4,0,1,0,0.496527778,0,0,0,10,0,0.0,0.0,0.517482517,0
0,6,1,0,1,3,56,5682,1,0.0,0,1,12,0,0,30,0.0,4,8.0,4.666666667,0,0.0,0,1,0,1,0,0,0.0,4,0,0,0,0.0,0,0,1,3,0,0.0,0.0,0.0,1
0,9,1,1664,1,0,66,9056,0,1.0,0,0,18,0,0,29,100.0,2,12.0,6.25,0,0.0,26,0,7,0,0,0,0.0,6,0,0,1,0.0,0,0,0,6,0,0.0,0.0,0.0,0
0,13,1,4484551,1,4,66,2074,1,0.0,0,0,13,0,0,19,0.0,3,7.0,5.5,0,0.0,4,0,2,3,0,0,0.0,6,0,1,1,1.0,0,0,0,3,0,0.045454545,0.0,0.0,1
0,40,1,1,0,15,210,8348,2,0.0,0,11,40,1,0,14,0.0,4,4.5,5.032258065,0,0.0,0,1,10,0,0,0,0.0,3,0,0,0,0.0,0,0,1,3,0,0.066666667,0.0,0.0,1
0,7,1,0,1,0,61,1629,0,0.0,1,0,11,0,0,14,0.0,1,11.0,4.285714286,0,0.0,7,0,0,3,0,0,0.0,8,0,1,1,1.0,0,0,0,11,0,0.06557377,0.0,0.0,1
0,13,1,134706,0,4,83,2292,1,0.0,0,1,13,0,0,13,0.0,3,3.5,5.2,1,0.0,2,0,4,0,0,0,0.0,3,0,0,0,1.0,0,1,1,3,0,0.072289157,0.0,0.0,1
0,9,1,7811868,1,5,67,1785,1,0.0,0,0,9,0,0,17,0.0,3,6.0,5.1428571430000005,0,0.0,0,1,2,0,0,0,0.0,6,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,12,1,0,1,1,61,-2,0,0.0,0,0,12,0,0,14,0.0,1,11.0,7.0,0,0.0,0,1,0,0,0,0,0.0,5,0,0,0,0.0,0,0,0,11,0,0.06557377,0.0,0.0,0
0,8,1,9050107,1,0,51,2791,0,0.987179487,0,0,8,0,0,10,100.0,3,4.0,3.571428571,0,0.0,78,0,0,2,0,0,97.2972973,7,0,0,1,0.012820513,0,0,0,4,0,0.0,0.0,1.0,1
0,0,1,0,1,0,35,3100,0,0.066666667,2,0,13,0,0,27,0.0,2,11.0,0.0,0,0.071428571,15,0,4,1,0,0,50.0,3,0,1,0,0.933333333,0,0,0,9,0,0.0,0.0,0.071428571,1
0,5,1,711870,0,4,56,-1,1,0.9,0,0,14,0,0,22,16.66666667,3,8.5,4.4,1,0.0,90,0,3,0,0,0,20.0,4,0,0,0,0.1,0,0,0,3,0,0.0,0.0,0.111111111,0
0,5,1,272316,1,1,42,6253,0,0.932038835,1,0,17,0,0,25,81.81818182,3,10.0,4.0,1,0.0,103,0,1,1,0,0,0.0,3,0,1,0,0.067961165,0,0,0,3,0,0.047619048,0.08,0.285714286,1
0,7,1,2583581,0,3,43,8095,1,0.961325967,1,0,7,0,0,15,94.11764706,2,5.0,5.666666667,0,0.285714286,181,0,4,0,0,0,63.63636364,5,0,1,1,0.038674033,0,0,0,3,0,0.0,0.0,0.0,0
0,10,0,606,0,4,51,7839,1,0.7555555559999999,0,0,10,0,0,23,31.25,2,5.666666667,9.0,0,0.2424242419999999,270,0,6,0,0,0,27.27272727,4,0,1,1,0.2444444439999999,0,0,0,3,0,0.0,0.0,0.257575758,0
0,10,1,2402905,0,3,49,1776,1,0.957377049,1,0,10,0,0,15,66.66666667,3,5.0,5.5,1,0.153846154,305,0,3,1,0,0,96.0,5,0,1,0,0.042622951,0,0,0,3,0,0.020408163,0.0,0.076923077,1
0,0,1,7383488,0,4,32,91,1,0.7142857140000001,1,0,5,0,0,24,77.77777778,3,4.0,0.0,0,0.0,28,0,0,0,0,0,100.0,3,0,1,1,0.285714286,0,1,0,3,0,0.0,0.0,0.25,1
0,0,0,70,0,0,26,8966,0,0.0625,3,0,4,1,0,17,0.0,2,3.666666667,0.0,0,0.0,48,0,8,0,0,0,20.0,3,0,1,1,0.9375,0,0,0,3,0,0.0,0.0,0.022222222,0
0,0,1,1930148,0,3,34,-1,1,0.914285714,0,0,16,0,0,24,85.0,2,9.5,0.0,1,0.0,105,0,4,0,0,0,85.29411765,4,0,0,0,0.085714286,0,0,0,3,0,0.0,0.0,0.222222222,0
0,23,1,0,1,3,159,-1,0,0.025641026,2,0,23,0,0,14,0.0,2,11.0,14.33333333,1,0.0,39,0,0,1,0,0,0.0,10,0,1,0,0.974358974,0,0,0,11,0,0.308176101,0.142857143,0.6315789470000001,1
0,5,1,14592,0,0,45,6069,0,0.50887574,2,0,5,0,0,13,32.14285714,2,4.0,4.0,0,0.0481927709999999,169,0,5,0,0,0,11.76470588,4,0,1,0,0.49112426,0,0,0,3,0,0.0,0.0,0.036144578,0
0,10,1,446919,1,6,77,9010,1,0.929411765,0,0,10,0,0,16,87.5,3,5.5,5.75,1,0.166666667,85,0,5,0,0,0,0.0,5,0,0,0,0.070588235,0,0,0,3,0,0.103896104,0.0,0.0,0
0,6,1,49662,1,3,39,8632,1,0.972093023,0,0,9,0,0,17,90.90909091,2,6.0,6.0,1,0.166666667,215,0,4,0,0,0,91.11111111,4,0,0,0,0.027906977,0,0,0,3,0,0.0,0.0,0.166666667,1
0,64,1,0,1,10,232,8288,1,0.333333333,0,3,64,0,0,13,50.0,4,3.0,15.30769231,0,0.0,9,0,1,1,1,0,0.0,7,1,1,0,0.666666667,0,0,1,3,0,0.379310345,0.0,0.666666667,1
0,13,0,545,0,2,76,11046,0,0.7076923079999999,0,0,13,0,0,23,90.0,3,9.0,8.2,1,0.052631579,65,0,6,0,0,0,22.72727273,3,0,0,0,0.292307692,0,0,0,5,0,0.065789474,0.0,0.3684210529999999,0
0,20,1,0,0,4,72,-1,1,1.0,0,0,20,0,0,22,0.0,4,7.0,9.75,0,0.0,1,0,0,0,0,0,0.0,5,0,0,0,0.0,0,0,0,3,0,0.013888889,0.0,0.0,1
0,17,1,5707171,1,4,126,3993,0,1.0,0,3,17,0,1,50,100.0,4,8.4,8.142857142999999,1,0.0,51,0,0,0,0,0,100.0,5,1,0,1,0.0,0,0,1,3,0,0.166666667,0.0,0.0,1
0,25,1,0,1,1,117,2061,0,0.944444444,0,3,25,0,0,41,83.33333333,3,11.66666667,7.375,0,0.0,18,0,2,3,0,0,100.0,4,1,0,0,0.055555556,0,0,1,6,0,0.128205128,0.0,0.0,1
0,4,1,0,1,1,41,3384,0,0.0,0,0,8,0,0,23,0.0,2,6.0,4.0,0,0.0,0,0,0,0,0,0,0.0,5,0,0,1,0.0,0,0,0,4,0,0.0,0.0,0.0,1
0,16,1,573569,0,3,54,3515,1,1.0,0,0,16,0,0,21,0.0,3,5.0,7.666666667,0,0.0,109,0,3,0,0,0,100.0,4,0,0,1,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,32,1,0,1,2,107,-1,0,1.0,0,0,32,0,0,20,100.0,2,17.0,7.888888888999999,1,0.0,46,0,0,1,0,0,100.0,10,1,0,0,0.0,0,0,0,17,0,0.168224299,0.0,0.0,1
0,8,1,134900,0,4,62,4582,1,0.780821918,0,0,8,0,0,22,30.0,2,5.333333333,5.6,0,0.0,73,0,4,0,0,0,0.0,5,0,0,1,0.219178082,0,0,0,3,0,0.096774194,0.0,0.0625,0
0,5,1,0,1,2,55,286,0,0.0,2,1,12,0,0,35,0.0,3,6.5,3.0,1,0.0,11,0,0,0,0,0,0.0,4,0,1,1,1.0,0,0,1,3,0,0.0,0.0,0.0,1
0,0,1,0,0,0,31,7295,0,0.071428571,0,0,11,1,0,24,0.0,2,9.5,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.032258065,0.041666667,0.846153846,1
0,7,0,12,0,0,43,7129,0,0.919661734,0,0,9,1,0,16,100.0,2,5.5,5.333333333,0,0.052631579,473,0,7,0,0,0,63.80952381,4,0,0,0,0.0803382659999999,0,0,0,2,0,0.0,0.0,0.684210526,0
