google_index,page_rank,domain_age,nb_hyperlinks,nb_qm,domain_in_title,nb_eq,length_hostname,longest_word_path,tld_in_subdomain,ratio_digits_host,nb_www,ip,shortest_word_host,ratio_digits_url,nb_slash,length_url,longest_words_raw,prefix_suffix,nb_dots,phish_hints,ratio_extHyperlinks,status
0,7,7132,820,0,0,0,16,9,0,0.0,0,0,2,0.0,4,52,9,0,2,0,0.052439024,0
1,0,4493,58,1,1,1,17,8,0,0.0,0,0,12,0.0,10,112,12,1,3,6,0.0,1
0,3,-1,270,0,0,0,19,0,0,0.0,1,0,3,0.0,3,28,12,0,2,0,0.074074074,0
1,2,5755,0,0,1,0,20,3,0,0.0,1,0,3,0.0,4,32,12,0,2,0,0.0,1
1,0,1048,86,0,0,0,20,11,0,0.0,1,0,3,0.0,7,63,12,1,2,2,0.5,1
1,0,-1,5,0,1,0,21,9,0,0.0,0,0,7,0.0,6,54,10,1,1,1,0.4,1
0,3,-1,2,0,1,0,19,0,0,0.0,0,0,5,0.0,3,28,10,1,1,0,1.0,0
1,0,5521,3,0,0,1,9,75,0,0.0,0,1,5,0.251533742,7,163,75,0,1,2,0.333333333,1
0,3,8697,614,0,0,0,16,2,0,0.0,1,0,3,0.0,4,27,9,0,2,0,0.011400651,0
1,5,8569,69,0,1,0,22,7,0,0.0,1,0,3,0.0,3,52,14,0,2,1,0.3913043479999999,0
1,3,4723,6,0,1,0,19,4,0,0.0,1,0,3,0.0,5,36,11,0,2,0,0.666666667,1
1,0,3083,16,0,0,0,12,11,0,0.0,1,0,3,0.0,7,57,11,0,4,0,0.0,1
1,2,1483,139,0,1,0,15,0,0,0.0,0,0,12,0.107142857,3,28,12,0,1,0,0.035971223,0
0,4,-1,52,0,0,0,20,0,0,0.0,1,0,3,0.0,3,28,11,0,2,0,0.461538462,0
1,0,285,4,0,1,0,17,4,0,0.0,0,0,13,0.0,5,41,13,0,2,0,0.0,1
0,4,4910,78,0,1,0,26,0,0,0.0,1,0,3,0.0,3,35,19,0,2,0,0.102564103,0
0,4,4389,37,0,1,0,18,0,0,0.0,1,0,3,0.0,3,27,10,0,2,0,0.243243243,0
1,5,5627,0,0,1,0,49,5,0,0.346938776,0,1,1,0.242857143,4,70,14,0,5,0,0.0,1
1,5,6900,190,0,1,0,21,10,0,0.0,1,0,3,0.043478261,3,46,13,0,2,0,0.3684210529999999,0
0,5,7764,9,1,1,1,16,43,0,0.0,0,1,5,0.0606060609999999,4,132,43,0,3,0,1.0,1
0,3,8704,71,0,1,0,18,0,0,0.0,1,0,3,0.0,3,26,10,0,2,0,0.169014085,0
1,0,1252,0,0,1,0,17,7,0,0.0,0,0,13,0.037735849,7,53,13,1,2,2,0.0,1
0,2,1825,557,0,0,0,13,0,0,0.0,1,0,3,0.0,3,22,6,0,2,0,0.096947935,0
0,4,4924,66,0,1,0,22,10,0,0.0,0,0,18,0.0,4,45,18,0,1,0,0.151515152,0
1,1,-1,37,0,0,0,21,5,0,0.0,1,0,3,0.0,5,50,10,1,5,1,0.162162162,1
1,0,4633,0,0,1,0,19,4,0,0.0,0,0,6,0.0,5,36,8,0,2,0,0.0,1
0,2,1482,71,0,0,0,13,0,0,0.0,1,0,3,0.0,3,22,6,0,2,0,0.253521127,0
1,0,667,0,0,1,0,24,13,0,0.0,0,0,4,0.166666667,4,60,16,0,2,0,0.0,1
1,0,1975,6,0,1,0,25,7,0,0.0,0,0,21,0.0,7,69,21,0,2,0,0.0,1
1,5,5627,18,1,1,1,49,8,0,0.346938776,0,1,1,0.209876543,4,81,14,0,5,0,0.444444444,1
1,3,302,7,0,1,0,14,9,0,0.071428571,0,0,10,0.015873016,6,63,10,1,3,1,0.142857143,1
1,0,1825,8,1,1,0,18,10,0,0.0,0,0,14,0.0,4,38,14,0,1,0,0.625,1
1,0,3152,0,0,1,0,20,2,0,0.0,0,0,7,0.0,4,31,8,1,1,0,0.0,1
0,3,1931,18,0,1,0,19,0,0,0.0,1,0,3,0.0,3,28,11,0,2,0,0.222222222,0
0,6,-1,0,0,1,0,18,9,0,0.0,1,0,3,0.0,8,93,9,0,4,0,0.0,0
1,0,1556,6,1,1,3,15,64,0,0.133333333,0,1,5,0.387254902,6,204,64,0,3,2,0.166666667,1
0,1,1737,240,0,1,0,19,0,0,0.0,1,0,2,0.0,3,28,4,0,2,0,0.495833333,0
0,10,8518,55,0,0,0,16,15,0,0.0,1,0,3,0.0,3,40,15,0,2,0,0.436363636,0
0,4,2095,100,0,1,0,25,0,0,0.0,1,0,3,0.0,3,34,17,0,2,0,0.05,0
0,2,8777,0,0,1,0,25,8,0,0.0,1,0,3,0.01010101,6,99,8,1,4,0,0.0,0
1,1,-1,8,1,1,1,10,11,0,0.0,0,0,3,0.0,6,78,11,0,4,0,0.0,1
1,0,152,88,0,1,0,27,32,0,0.0,1,1,3,0.3768115939999999,4,69,32,0,2,0,0.102272727,1
0,3,1509,5,0,0,0,20,0,0,0.0,1,0,3,0.0,3,28,12,0,2,0,0.2,0
0,3,-1,165,0,1,0,22,0,0,0.0,1,0,3,0.0,3,31,10,1,2,0,0.163636364,0
0,0,256,11,0,1,0,21,5,0,0.285714286,0,0,2,0.176470588,3,34,7,0,3,1,1.0,1
1,4,8018,19,1,1,5,33,43,0,0.212121212,0,1,2,0.271604938,7,324,43,1,3,0,0.263157895,1
0,4,2079,39,0,1,0,27,6,0,0.111111111,0,0,4,0.107142857,5,84,12,1,3,0,0.871794872,0
0,4,8896,65,0,0,0,15,4,0,0.0,1,0,3,0.0,4,34,7,0,2,0,0.123076923,0
1,5,7295,14,0,1,0,28,0,0,0.0,0,0,8,0.0,2,35,15,0,2,0,0.928571429,1
0,10,8520,102,0,0,0,16,29,0,0.0,1,0,3,0.0,4,55,29,0,2,0,0.6176470589999999,0
0,7,7134,193,0,0,0,16,10,0,0.0,0,0,2,0.0,4,48,10,0,2,0,0.093264249,0
1,2,6006,0,0,1,0,23,7,0,0.0,1,0,3,0.027777778,5,72,15,1,3,2,0.0,0
1,2,-1,38,0,1,0,26,12,0,0.076923077,0,0,6,0.022222222,7,90,12,0,3,0,0.052631579,1
1,1,2397,0,0,1,0,15,6,0,0.0,0,0,11,0.0192307689999999,6,52,11,0,2,0,0.0,1
1,3,1256,12,0,1,0,20,5,0,0.0,0,0,16,0.0,7,76,16,0,3,1,0.083333333,1
0,0,1328,13,1,1,2,22,106,0,0.0,1,1,3,0.162705667,33,1641,106,0,3,2,0.153846154,1
1,5,-1,756,0,1,0,8,6,0,0.0,0,0,4,0.0,6,42,6,0,2,0,0.0,0
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.166666667,5,126,17,1,4,0,0.0,1
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.133858268,5,127,17,1,4,0,0.0,1
0,5,3213,100,0,0,0,19,8,0,0.0,1,0,3,0.028985507,5,69,11,0,2,0,0.47,0
1,0,-1,13,0,1,0,12,13,0,0.0,0,0,9,0.0,5,48,13,0,2,0,0.846153846,1
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.0859375,5,128,17,1,4,0,0.0,1
0,7,7131,533,0,0,0,16,12,0,0.0,0,0,2,0.0,4,49,12,0,2,0,0.056285178,0
1,1,2887,63,0,1,0,27,20,0,0.0,0,1,7,0.16091954,7,87,20,1,3,3,0.857142857,1
0,5,7780,46,0,1,0,17,6,0,0.0,1,0,3,0.113636364,6,44,9,0,2,0,0.02173913,0
1,2,5803,0,1,1,0,16,14,0,0.0,1,1,3,0.25,4,56,14,1,3,0,0.0,1
1,1,605,7,0,1,0,12,5,0,0.0,0,0,6,0.0,4,34,6,0,3,1,0.142857143,1
1,0,5495,0,0,1,0,11,3,0,0.0,0,0,7,0.0,5,27,7,0,1,0,0.0,1
0,5,7840,143,0,0,1,16,13,0,0.0,1,0,3,0.0,6,82,13,0,2,0,0.104895105,0
0,4,7466,109,0,0,0,18,7,0,0.0,1,0,3,0.0,5,68,8,1,4,0,0.201834862,0
1,6,1101,5,1,1,1,8,6,0,0.0,0,0,5,0.03125,3,32,6,0,1,0,0.8,1
1,2,-1,0,0,1,0,15,15,0,0.0,0,0,8,0.0,7,69,15,1,2,3,0.0,1
0,3,4027,88,0,1,0,29,10,0,0.0,1,0,3,0.0,3,64,10,0,3,0,0.045454545,0
1,10,8347,1,1,0,1,16,22,0,0.0,0,0,5,0.06097561,6,82,22,0,2,1,1.0,1
1,4,5011,53,0,1,0,22,7,0,0.0,1,0,3,0.0,4,53,14,1,3,0,0.339622642,0
0,6,8047,76,0,1,0,20,7,0,0.0,1,0,3,0.0,3,40,12,0,3,0,0.105263158,0
1,0,1681,53,0,1,0,18,16,0,0.0,1,0,3,0.0,6,74,16,1,3,3,0.301886792,1
1,5,7615,136,0,1,0,34,13,0,0.0,0,0,10,0.0,4,82,19,0,2,0,0.360294118,0
0,8,7448,115,0,1,0,34,0,0,0.058823529,0,0,9,0.046511628,3,43,20,0,2,0,0.443478261,0
0,4,5903,128,0,1,0,21,0,0,0.0,0,0,3,0.0,2,28,6,0,2,0,0.2421875,0
0,6,11048,62,0,0,0,23,8,0,0.0,0,0,5,0.06097561,3,82,13,0,3,0,0.258064516,0
0,3,-1,24,0,1,0,16,8,0,0.0,1,0,3,0.0,5,43,8,1,2,0,0.375,0
0,4,2437,165,0,0,0,18,0,0,0.0,1,0,3,0.0,3,26,10,0,2,0,0.163636364,0
1,2,5228,6,0,1,0,20,8,0,0.0,0,0,7,0.0,7,71,8,1,2,1,0.5,1
1,2,-1,22,1,1,1,13,7,0,0.0,0,0,10,0.0,4,68,10,0,4,0,0.409090909,1
0,5,5613,0,0,1,0,66,0,0,0.621212121,0,1,1,0.546666667,3,75,36,0,4,0,0.0,1
0,5,8539,81,0,0,0,19,7,0,0.0,1,0,3,0.0,4,45,11,1,2,0,0.0123456789999999,0
0,3,3104,28,0,1,0,23,12,0,0.0,1,0,3,0.0506329109999999,7,79,12,1,2,0,0.071428571,0
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.119047619,4,126,17,1,4,0,0.0,1
0,5,7534,94,0,1,0,17,7,0,0.0,0,0,3,0.0,4,40,7,1,2,0,0.053191489,0
0,5,4843,65,0,1,0,24,12,0,0.0,1,0,3,0.0,5,101,12,0,2,0,0.4,0
0,6,12710,42,0,1,0,21,10,0,0.0,0,0,8,0.052631579,5,57,10,0,3,1,0.095238095,0
1,0,554,0,0,1,0,9,7,0,0.0,0,0,1,0.0,5,29,7,1,1,0,0.0,1
1,3,-2,36,1,1,1,13,10,0,0.0,0,0,9,0.0,6,80,10,1,3,0,0.7777777779999999,1
0,1,7006,8,0,1,0,15,4,0,0.0,1,0,3,0.0,4,28,7,0,2,0,0.0,1
1,1,-1,25,0,1,0,16,5,0,0.0,1,0,2,0.03030303,3,33,6,0,4,0,0.16,1
1,2,4004,28,0,1,0,15,5,0,0.0,0,0,12,0.0,9,51,12,1,1,4,0.0,1
0,5,4057,174,0,1,0,22,9,0,0.0,0,0,4,0.0606060609999999,5,99,13,0,2,0,0.281609195,0
0,5,7299,6,0,1,0,35,0,0,0.0,0,0,8,0.0,3,44,22,0,2,0,1.0,0
0,4,8269,14,0,1,0,21,10,0,0.0,1,0,3,0.0,4,40,13,0,2,0,0.357142857,0
0,10,6471,14,0,0,0,16,4,0,0.0,1,0,3,0.0,4,30,8,0,2,0,0.571428571,0
1,0,372,0,0,1,0,31,6,0,0.0,1,0,3,0.0,3,46,23,0,2,0,0.0,1
1,4,9039,0,0,1,0,17,14,0,0.0,1,0,3,0.011235955,6,89,14,0,3,0,0.0,0
0,2,-1,48,0,1,0,22,0,0,0.0,0,0,19,0.0,3,31,19,0,1,0,0.1875,0
0,5,4429,147,0,1,0,25,5,0,0.0,1,0,3,0.0,5,55,17,0,2,0,0.088435374,0
1,0,7,0,0,1,0,27,5,0,0.0,1,0,3,0.0,4,51,6,1,5,1,0.0,1
0,7,-1,112,0,0,0,16,9,0,0.0,1,0,3,0.0,5,61,9,0,2,0,0.107142857,0
1,2,1546,14,0,1,0,30,3,0,0.1,0,0,12,0.066666667,3,45,13,0,3,0,0.928571429,1
0,3,8153,23,0,1,0,15,0,0,0.0,1,0,3,0.0,3,24,7,0,2,0,0.347826087,0
0,5,8886,20,0,1,0,15,0,0,0.0,1,0,3,0.0,3,23,7,0,2,0,0.35,0
0,3,-1,144,0,1,0,17,10,0,0.058823529,1,0,3,0.106060606,5,66,10,0,3,0,0.5555555560000001,0
1,3,298,182,0,0,0,13,8,0,0.0,1,0,3,0.0,5,47,8,0,2,0,0.642857143,0
1,0,1302,107,0,1,0,13,10,0,0.0,0,0,9,0.022988506,7,87,10,0,5,0,0.2429906539999999,1
1,0,4757,1,0,1,0,23,10,0,0.0,0,0,20,0.0,7,66,20,0,1,1,0.0,1
1,4,9221,175,0,1,0,18,9,0,0.0,0,0,4,0.0,5,83,9,1,2,0,0.165714286,0
1,0,2616,16,0,1,0,27,12,0,0.037037037,0,0,2,0.010416667,8,96,12,1,3,4,0.5625,1
1,0,3433,86,0,1,0,29,25,1,0.0,0,0,3,0.072463768,4,69,25,0,4,0,0.244186047,1
0,3,5034,33,0,1,0,16,0,0,0.0,1,0,3,0.0,3,24,8,0,2,0,0.181818182,0
1,10,8348,1,0,0,0,16,14,0,0.0,0,0,5,0.0,4,44,14,0,2,2,1.0,1
0,4,-1,74,0,1,0,20,0,0,0.0,1,0,3,0.0,3,29,9,0,3,0,0.108108108,0
0,5,7521,50,1,0,0,17,7,0,0.0,0,0,4,0.0,3,48,8,0,3,0,0.12,0
0,2,-1,113,0,1,0,17,0,0,0.0,0,0,14,0.0,2,24,14,0,1,0,0.03539823,0
1,2,5767,30,0,1,0,23,32,0,0.0,0,1,19,0.2467532469999999,5,77,32,0,1,0,0.033333333,1
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.222222222,5,126,17,1,4,0,0.0,1
0,5,8944,1,0,1,0,22,6,0,0.0,1,0,3,0.0,4,37,14,0,2,0,0.0,0
0,4,2694,3,0,1,1,17,492,0,0.0,0,0,6,0.083491461,4,527,492,0,2,2,0.0,1
0,4,8822,55,0,0,0,11,0,0,0.0,1,0,3,0.0,3,19,3,0,2,0,0.090909091,0
1,2,-1,4,0,1,0,40,5,0,0.05,0,0,5,0.0350877189999999,3,57,17,0,5,0,0.0,1
1,4,6590,12,1,1,10,25,64,0,0.0,0,1,5,0.3601462520000001,5,547,64,0,5,1,0.666666667,0
0,3,3706,101,0,0,0,18,0,0,0.0,1,0,3,0.0,3,27,8,0,3,0,0.188118812,0
0,2,4687,604,0,1,0,16,0,0,0.0,1,0,3,0.0,3,24,8,0,2,0,0.013245033,0
0,3,6197,38,0,1,0,13,0,0,0.0,1,0,3,0.0,3,22,5,0,2,0,0.236842105,0
1,6,9131,202,0,1,0,20,9,0,0.0,1,1,3,0.1125,6,80,12,0,3,0,0.252475248,0
0,5,6221,292,0,0,0,16,9,0,0.0,0,0,2,0.0,4,39,9,0,2,0,0.366438356,0
0,3,1654,21,0,0,0,13,0,0,0.0,0,0,4,0.0,3,22,5,0,2,0,0.571428571,0
1,0,1834,4,0,1,0,68,5,0,0.264705882,0,0,1,0.295081967,4,122,18,0,22,0,0.0,1
0,5,8698,162,0,1,0,18,6,0,0.0,1,0,3,0.0,4,43,10,0,2,0,0.074074074,0
1,1,3821,24,0,1,0,14,8,0,0.0,1,0,3,0.035714286,7,56,8,1,2,3,0.0,1
1,3,6346,16,0,1,0,23,7,0,0.0,0,0,5,0.013333333,4,75,13,1,3,0,0.125,1
0,5,8543,99,1,1,0,21,9,0,0.0,1,0,3,0.04950495,8,101,9,1,3,1,0.222222222,0
1,7,7134,385,0,0,0,16,4,0,0.0,0,0,2,0.0,4,38,9,0,2,0,0.062337662,0
0,3,-1,98,0,0,0,16,0,0,0.0,1,0,3,0.0,3,24,9,0,2,0,0.06122449,0
0,3,-1,6,0,1,0,11,0,0,0.090909091,1,0,1,0.05,3,20,3,1,2,0,0.666666667,0
0,5,7615,79,0,1,0,30,10,0,0.0,0,0,10,0.0,4,55,15,0,2,0,0.405063291,0
0,3,3189,44,0,1,0,27,6,0,0.0,1,0,3,0.0,3,51,7,0,3,0,0.113636364,0
0,5,8836,119,0,1,0,20,7,0,0.0,1,0,3,0.0,6,53,12,1,2,0,0.042016807,0
1,0,3993,51,0,1,0,42,15,1,0.0,0,1,3,0.132352941,4,68,15,0,4,0,0.0,1
0,2,1340,141,0,1,0,15,0,0,0.0,1,0,3,0.0,3,24,7,0,2,0,0.1205673759999999,0
0,4,8658,0,0,1,0,14,11,0,0.0,1,0,3,0.0,5,72,11,1,3,0,0.0,0
1,10,8347,30,1,1,1,15,41,0,0.0,0,0,4,0.061946903,7,113,41,1,2,1,0.666666667,1
0,6,7042,0,0,1,0,23,7,0,0.0,0,0,9,0.149253731,5,67,9,0,3,0,0.0,0
0,0,867,9,0,1,0,14,0,0,0.428571429,1,0,3,0.260869565,3,23,6,0,2,0,0.0,1
1,1,3910,29,0,1,0,13,5,0,0.230769231,1,0,3,0.111111111,4,27,5,0,2,0,0.0,1
0,8,8991,217,0,0,0,11,16,0,0.0,0,0,7,0.0,4,44,16,0,1,0,0.0,0
0,3,4517,1,0,1,0,16,0,0,0.0,1,0,2,0.0,3,25,5,1,2,0,1.0,0
0,4,-1,65,0,1,0,35,14,0,0.0,1,0,3,0.0,4,110,27,0,2,0,0.553846154,0
1,1,5643,4,0,1,0,27,7,0,0.0,1,0,3,0.0491803279999999,6,61,17,0,4,0,0.0,1
0,3,1132,19,0,0,0,7,5,0,0.0,0,0,4,0.047619048,3,21,5,0,1,0,0.105263158,1
1,0,870,4,1,1,3,16,43,0,0.0,1,1,3,0.222972973,11,148,43,1,2,1,1.0,1
1,5,7295,14,0,1,0,25,0,0,0.08,0,0,8,0.0625,2,32,12,0,2,0,0.928571429,1
0,0,85,13,0,0,0,28,0,0,0.0,1,0,3,0.0,3,37,20,0,2,0,0.307692308,0
0,10,5891,62,0,0,0,17,9,0,0.0,1,0,3,0.0,4,36,9,0,2,0,0.0,0
1,5,5616,21,0,1,0,29,7,0,0.034482759,0,0,1,0.018181818,4,55,12,1,5,3,0.80952381,1
1,3,7086,1,0,1,0,32,0,0,0.03125,0,0,11,0.025,3,40,16,0,2,0,1.0,1
1,2,-1,1,1,1,1,24,9,0,0.0,0,0,2,0.089285714,3,56,18,0,2,0,0.0,1
1,2,778,587,0,1,0,21,10,0,0.0,1,0,3,0.0,9,94,13,1,3,3,0.030664395,1
1,7,5230,41,0,1,0,39,0,0,0.0,0,0,6,0.0,3,48,28,0,2,1,0.024390244,1
1,2,-1,1,1,1,1,24,9,0,0.0,0,0,2,0.0862068969999999,5,58,18,0,2,0,0.0,1
1,1,6856,11,0,1,0,21,6,0,0.0,0,0,6,0.0,4,41,10,0,2,0,0.0,1
1,5,5616,21,0,1,0,35,4,0,0.4,0,1,1,0.2745098039999999,3,51,18,0,5,0,0.80952381,1
1,2,3388,33,0,1,0,22,9,0,0.0,1,0,2,0.0,6,73,9,0,3,2,0.757575758,1
0,4,6444,42,0,1,0,23,8,0,0.0,1,0,3,0.0,3,40,15,0,2,0,0.6190476189999999,0
0,0,-1,10,0,1,0,13,5,1,0.7692307690000001,0,1,2,0.344827586,4,29,5,0,3,1,0.1,1
0,4,-1,174,0,1,0,11,0,0,0.0,0,0,4,0.0,2,18,4,0,2,0,0.0172413789999999,0
1,0,539,15,0,0,0,22,0,0,0.272727273,0,0,8,0.2,3,30,8,0,2,2,1.0,1
1,5,5616,21,0,1,0,24,9,0,0.083333333,0,0,1,0.048780488,3,41,9,0,4,0,0.80952381,1
1,6,-1,46,0,0,0,11,12,0,0.0,1,0,3,0.0,3,46,12,0,2,0,0.565217391,0
1,3,4608,6,1,1,1,21,13,0,0.0,1,0,3,0.0,9,115,14,1,4,5,0.666666667,1
1,2,2347,2,0,1,0,26,8,0,0.0,0,0,9,0.0,4,56,10,0,2,0,0.5,0
1,0,-1,48,0,1,0,14,32,0,0.0,1,1,3,0.268656716,6,67,32,0,2,0,0.0,1
0,10,5640,42,1,1,1,15,11,0,0.0,1,0,3,0.023255814,3,43,11,0,2,1,0.404761905,0
0,7,7134,200,0,1,0,16,8,0,0.0,0,0,2,0.0,4,46,9,0,2,0,0.04,0
1,1,7056,28,0,1,0,28,0,0,0.0,1,0,3,0.0,3,36,9,1,3,0,0.75,1
1,4,8019,7,1,1,1,27,25,0,0.0,0,0,2,0.071942446,7,139,25,1,2,0,1.0,1
1,0,-2,28,0,1,0,15,6,0,0.0,1,0,3,0.0,6,43,7,0,2,0,0.0,1
0,2,8236,116,0,1,0,18,0,0,0.0,0,0,11,0.0,2,25,11,0,2,0,0.0862068969999999,0
0,3,1890,81,0,1,0,19,0,0,0.0,1,0,3,0.0,3,28,11,0,2,0,0.086419753,0
1,3,1953,0,0,1,0,26,10,0,0.0384615379999999,0,0,3,0.088888889,3,45,17,0,2,0,0.0,1
0,2,3744,98,0,1,0,18,0,0,0.0,1,0,3,0.0,3,27,10,0,2,0,0.346938776,0
1,0,-1,0,1,1,0,10,12,0,0.0,0,0,3,0.0,5,59,12,1,3,2,0.0,1
1,0,7055,103,0,1,0,22,0,0,0.0,0,0,4,0.0,2,29,13,0,2,0,0.067961165,1
1,0,687,121,0,1,0,19,10,0,0.0,0,0,15,0.0481927709999999,9,83,15,1,1,1,0.4049586779999999,1
1,2,-1,0,0,1,0,8,10,0,0.0,0,0,5,0.0,5,45,10,1,3,1,0.0,1
1,2,3259,34,0,1,0,14,10,0,0.0,0,0,5,0.0,7,69,10,1,1,0,0.0,1
1,5,5612,19,1,1,1,32,67,0,0.0,0,0,1,0.120805369,3,149,67,0,5,0,0.3684210529999999,1
0,2,1527,51,0,1,0,22,0,0,0.0,1,0,3,0.0,3,30,14,0,2,0,0.1372549019999999,0
1,2,1016,31,0,0,0,28,32,0,0.0,0,1,3,0.201923077,6,104,32,1,4,0,0.967741935,1
0,3,-1,25,0,1,0,22,0,0,0.0,1,0,3,0.0,3,31,9,1,2,0,0.12,0
1,2,2838,21,0,1,0,37,0,0,0.0,0,0,1,0.0,3,46,14,0,2,0,0.523809524,0
1,2,2345,239,0,0,0,26,5,0,0.0,0,0,9,0.0,4,44,10,0,2,0,0.167364017,0
0,5,7026,86,0,1,0,14,8,0,0.0,0,0,10,0.0,3,31,10,0,1,0,0.0,0
1,5,3057,35,0,0,0,17,6,0,0.0,1,0,3,0.0,4,46,9,0,2,0,0.485714286,0
0,3,2241,52,0,0,0,18,0,0,0.0,1,0,3,0.0,3,27,10,0,2,0,0.557692308,0
0,4,6318,94,0,1,0,17,12,0,0.0,1,0,3,0.026315789,3,38,12,0,2,0,0.765957447,0
1,2,2982,12,0,1,0,14,32,0,0.0,0,1,8,0.223404255,8,94,32,0,2,0,0.083333333,1
0,3,1127,9,0,0,0,11,0,0,0.0,0,0,3,0.0,2,18,3,0,1,0,0.444444444,0
1,4,1573,76,0,1,0,13,8,0,0.0,0,0,9,0.03125,5,64,9,0,1,0,0.447368421,0
1,2,5767,30,0,1,0,23,32,0,0.0,0,1,19,0.2467532469999999,5,77,32,0,1,0,0.033333333,1
0,5,6133,79,0,1,0,16,12,0,0.0,1,0,3,0.0,3,53,12,0,3,0,0.215189873,0
1,0,194,13,0,1,0,15,13,0,0.0,0,0,11,0.0,6,58,13,0,2,0,0.230769231,1
0,5,3231,60,0,0,0,9,11,0,0.0,0,0,5,0.111111111,5,36,11,0,1,0,0.05,0
1,5,9874,43,0,0,0,15,5,0,0.0,0,0,4,0.03030303,5,33,6,0,2,0,0.0,0
1,10,8347,0,3,0,5,14,16,0,0.0,1,1,3,0.031847134,23,314,16,0,9,5,0.0,1
0,5,6897,32,0,1,0,14,12,0,0.0,1,0,3,0.0,6,52,12,0,2,0,1.0,0
1,10,8348,10,1,0,1,16,28,0,0.0,0,0,5,0.0389610389999999,6,77,28,0,2,1,1.0,1
1,0,-1,20,0,1,0,21,10,0,0.0,0,0,14,0.044444444,4,45,14,0,2,0,0.0,1
1,0,-1,16,0,1,0,17,6,0,0.0,1,0,3,0.0,7,54,6,1,3,1,0.4375,1
1,3,3139,185,0,1,0,16,9,0,0.0,0,0,12,0.02,4,50,12,0,3,0,0.118918919,1
1,3,4011,7,0,1,0,16,383,0,0.0,0,0,3,0.122596154,4,416,383,0,2,1,0.428571429,1
0,5,7296,148,0,1,0,22,0,0,0.0,0,0,8,0.0,2,29,9,0,2,0,0.756756757,0
1,1,707,62,0,1,0,16,7,0,0.0,1,0,3,0.011363636,6,88,8,0,8,0,0.0161290319999999,1
0,5,6495,129,0,0,0,14,4,0,0.0,1,0,3,0.0,4,31,6,1,2,0,0.434108527,0
0,4,3163,43,0,1,0,28,10,0,0.0,1,0,3,0.0,3,60,10,0,3,0,0.325581395,0
1,1,5010,1,0,1,0,18,0,0,0.0,0,0,3,0.0,2,25,11,0,2,0,0.0,1
0,10,8348,29,0,1,0,16,14,0,0.0,0,0,5,0.0,4,43,14,0,2,2,0.517241379,1
0,4,8702,106,0,0,0,20,0,0,0.0,1,0,3,0.0,3,29,12,0,2,0,0.1132075469999999,0
1,3,7154,23,1,1,1,22,136,0,0.181818182,0,1,7,0.170289855,4,552,136,0,3,0,0.608695652,1
0,8,7448,0,0,1,0,34,11,0,0.0,0,0,5,0.125,5,80,14,0,4,0,0.0,0
0,5,7618,89,0,1,0,33,10,0,0.0,0,0,10,0.0,4,65,18,0,2,0,0.426966292,0
0,6,2917,155,0,1,0,24,0,0,0.0,1,0,3,0.0,3,33,16,0,2,0,0.187096774,0
0,4,5633,155,0,1,0,21,8,0,0.0,1,0,3,0.098039216,4,51,13,0,2,1,0.129032258,0
1,1,1950,47,0,1,0,30,0,0,0.0,0,0,11,0.0,3,38,14,0,2,1,1.0,1
1,0,685,19,0,1,0,20,5,0,0.0,0,0,7,0.0,5,44,8,0,2,3,0.0,1
0,5,6681,137,0,1,0,26,10,0,0.0,1,0,3,0.0,4,52,18,0,2,0,0.189781022,0
0,10,8348,97,1,0,2,15,7,0,0.0,0,0,4,0.0,5,69,7,0,4,0,0.134020619,0
1,3,4097,74,1,1,3,20,64,0,0.0,1,1,3,0.319391635,10,263,64,0,5,3,0.554054054,1
1,5,7295,14,0,1,0,21,0,0,0.047619048,0,0,8,0.035714286,2,28,8,0,2,0,0.928571429,1
1,0,276,4,0,1,0,14,49,0,0.142857143,0,1,3,0.441860465,5,129,49,1,2,1,0.0,1
1,4,4822,26,0,0,0,20,8,0,0.0,1,0,3,0.0,3,36,12,0,2,0,0.115384615,0
1,5,7295,14,0,1,0,35,0,0,0.028571429,0,0,8,0.023809524,2,42,22,0,2,0,0.928571429,1
0,2,4005,195,0,1,0,19,0,0,0.0,0,0,11,0.0,2,26,11,0,2,0,0.025641026,0
1,2,736,12,1,0,2,9,72,0,0.0,0,1,3,0.465608466,6,189,72,0,2,1,0.333333333,1
0,1,-1,210,0,1,0,15,0,0,0.0,1,0,2,0.0,3,24,5,1,2,0,0.004761905,0
1,0,3984,0,0,1,0,29,32,0,0.0,0,1,11,0.257142857,4,70,32,0,2,0,0.0,1
0,4,-1,336,0,1,0,16,8,0,0.0,1,0,3,0.0,4,38,8,1,2,0,0.095238095,0
1,2,2361,0,0,1,0,21,13,0,0.0,0,0,4,0.175438596,4,57,13,0,2,0,0.0,1
0,3,4923,32,0,1,0,13,0,0,0.0,0,0,10,0.0,3,21,10,0,1,0,0.09375,0
1,3,5021,0,0,1,0,13,8,0,0.0,0,0,3,0.0,4,43,8,0,4,1,0.0,1
1,5,4217,417,0,1,0,20,6,0,0.0,0,0,4,0.0,3,40,11,0,2,0,0.086330935,0
