nb_qm,longest_word_path,nb_slash,nb_dots,length_hostname,ratio_intHyperlinks,domain_age,login_form,ip,links_in_tags,ratio_extHyperlinks,ratio_extRedirection,ratio_digits_host,nb_hyperlinks,prefix_suffix,empty_title,nb_www,iframe,domain_in_title,nb_eq,web_traffic,phish_hints,shortest_word_host,google_index,longest_words_raw,avg_word_path,ratio_extErrors,avg_word_host,length_url,page_rank,ratio_digits_url,char_repeat,tld_in_subdomain,safe_anchor,status
0,0,3,2,29,1.0,189,0,0,100.0,0.0,0.0,0.1034482759999999,3,1,0,0,0,1,0,0,0,6,1,9,0.0,0.0,7.666666667,38,2,0.078947368,0,0,0.0,1
1,5,4,3,13,0.926640927,9803,0,0,92.30769231,0.073359073,0.3684210529999999,0.0,259,0,0,0,0,0,1,72,0,3,0,5,4.2,0.0,4.0,46,8,0.0,1,0,36.36363636,0
0,8,5,2,17,0.6794871790000001,5133,1,0,18.75,0.320512821,0.22,0.0,156,0,0,1,0,1,0,1315,0,3,0,9,4.181818182,0.2,6.0,82,7,0.012195122,5,0,80.0,0
0,10,5,2,19,0.946043165,8519,0,0,77.27272727,0.053956835,0.0,0.0,278,0,0,1,0,1,0,641,0,3,0,11,5.428571429,0.066666667,7.0,72,6,0.0,4,0,72.0,0
0,9,5,3,17,0.0,9239,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,13076,0,5,1,9,7.0,0.0,6.0,56,5,0.053571429,2,0,0.0,0
1,17,5,4,50,1.0,3993,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5707171,0,3,1,17,7.375,0.0,8.4,127,0,0.125984252,2,1,100.0,1
0,15,4,4,50,1.0,3992,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,0,5697976,0,3,1,15,8.5,0.0,8.4,76,0,0.144736842,2,1,100.0,1
0,0,3,2,16,0.973333333,-1,0,0,94.44444444,0.026666667,0.166666667,0.0,225,0,0,1,0,1,0,751879,0,3,0,9,0.0,0.166666667,6.0,24,3,0.0,3,0,60.0,0
0,17,6,3,23,0.8888888890000001,-1,0,0,0.0,0.111111111,0.0,0.0,9,0,1,0,0,1,0,0,0,16,1,17,7.2,0.0,16.0,71,0,0.014084507,1,0,0.0,1
1,487,6,3,29,0.0,3574,0,1,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,2,3,1,487,86.83333333,0.0,12.0,565,0,0.247787611,28,0,0.0,1
0,8,4,3,11,1.0,5824,0,0,0.0,0.0,0.0,0.0,27,0,0,0,0,1,0,0,1,7,0,8,5.5,0.0,7.0,44,3,0.0,2,0,100.0,0
0,0,3,2,25,0.909090909,7451,0,0,100.0,0.090909091,0.75,0.0,132,0,0,1,0,1,0,6629429,0,3,0,17,0.0,0.0,10.0,34,2,0.0,6,0,0.0,0
0,11,6,1,19,1.0,6452,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,15,1,15,6.6,0.0,15.0,64,0,0.078125,3,0,0.0,1
0,0,3,4,61,1.0,-1,0,0,100.0,0.0,0.0,0.081967213,47,0,0,0,0,1,0,0,0,2,1,44,0.0,0.0,13.75,69,0,0.072463768,0,0,100.0,1
0,7,4,2,16,0.884259259,7134,0,0,100.0,0.115740741,0.2,0.0,432,0,0,0,0,0,0,12,0,2,0,9,4.666666667,0.06,5.5,41,7,0.0,2,0,67.32026144,0
0,7,5,1,11,0.0,3493,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,8,1,8,5.5,0.0,8.0,32,0,0.0,0,0,0.0,1
0,10,4,3,16,0.980916031,7196,0,0,57.14285714,0.019083969,0.0,0.0,262,0,0,1,0,1,0,2202,0,3,0,10,5.0,0.0,5.5,41,5,0.0,3,0,100.0,0
0,0,3,2,17,0.990950226,-1,0,0,100.0,0.009049774,0.0,0.0,221,0,0,1,0,1,0,3276486,0,3,0,9,0.0,0.0,6.0,26,3,0.0,4,0,100.0,0
0,0,2,2,17,1.0,4103,0,0,100.0,0.0,0.0,0.0,234,0,0,1,0,0,0,35724,0,3,0,10,0.0,0.0,6.5,25,5,0.0,4,0,100.0,0
0,9,4,2,18,0.418181818,8203,0,0,44.44444444,0.581818182,0.125,0.0,55,0,0,1,0,0,0,153673,0,3,1,10,4.833333333,0.125,6.5,61,6,0.0,3,0,54.16666667,0
0,8,5,3,27,0.2,829,0,0,0.0,0.8,0.1875,0.0,20,0,0,0,0,1,0,0,0,3,1,19,5.5,0.0,11.0,60,0,0.0,2,0,25.0,1
0,0,3,2,36,0.833333333,1577,0,0,100.0,0.166666667,0.0,0.0,12,0,0,1,0,1,0,0,0,3,0,28,0.0,0.0,15.5,45,0,0.0,3,0,85.71428571,0
0,16,6,3,22,0.875,12376,1,0,100.0,0.125,1.0,0.0,8,1,0,0,0,1,0,3063,0,7,1,16,8.222222222000001,0.0,8.5,112,6,0.053571429,1,0,100.0,0
0,8,4,2,25,0.975609756,7081,0,0,66.66666667,0.024390244,0.5,0.0,82,0,0,1,0,0,0,56465,0,3,0,17,8.0,0.0,10.0,43,5,0.0,4,0,0.0,0
1,17,5,4,42,1.0,3993,0,1,100.0,0.0,0.0,0.0,51,0,0,0,0,1,3,5707171,0,3,1,17,8.142857142999999,0.0,8.75,117,0,0.1965811969999999,1,1,100.0,1
0,8,5,2,10,0.97761194,-1,0,1,88.88888889,0.02238806,0.0,0.0,268,0,0,1,0,0,0,718,0,2,0,8,4.5,0.0,2.5,83,7,0.0963855419999999,6,0,87.5,0
1,17,5,4,50,1.0,3993,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5707171,0,3,1,17,7.375,0.0,8.4,128,0,0.1640625,4,1,100.0,1
0,0,3,2,25,0.0,5440,0,0,0.0,1.0,0.0,0.0,5,0,0,0,0,1,0,0,0,8,1,13,0.0,0.0,10.5,33,2,0.0,0,0,0.0,0
0,0,2,1,6,1.0,-1,0,0,100.0,0.0,0.0,0.166666667,26,0,0,0,0,1,0,1779698,0,3,0,3,0.0,0.0,3.0,13,2,0.076923077,0,0,100.0,0
0,6,5,3,14,0.89233279,7159,0,0,86.66666667,0.10766721,0.545454545,0.0,613,0,0,0,0,1,0,2320,0,2,0,8,4.0,0.196969697,5.0,41,3,0.097560976,0,0,69.60784314,0
0,0,3,2,29,1.0,189,0,0,100.0,0.0,0.0,0.172413793,3,1,0,0,0,1,0,0,0,6,1,9,0.0,0.0,7.666666667,38,2,0.131578947,1,0,0.0,1
0,0,3,2,17,0.84375,4532,0,0,100.0,0.15625,0.4,0.0,32,0,0,1,0,1,0,97339,0,3,0,9,0.0,0.0,6.0,26,2,0.0,3,0,0.0,0
0,7,7,2,13,0.863309353,-1,0,0,56.25,0.136690647,0.0,0.0,139,0,0,0,0,1,0,0,2,6,1,7,5.0,0.052631579,6.0,45,0,0.0,1,0,88.57142857,1
0,0,3,2,24,0.463917526,-1,0,0,0.0,0.536082474,0.096153846,0.0,97,0,0,1,0,1,0,0,0,3,0,17,0.0,0.076923077,10.0,32,4,0.0,4,0,0.0,0
0,0,3,2,20,0.0,-1,0,0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,75756,0,3,0,12,0.0,0.0,7.5,29,5,0.0,3,0,0.0,0
0,0,2,2,23,0.071428571,7295,0,0,0.0,0.928571429,0.846153846,0.130434783,14,0,0,0,0,1,0,0,0,8,1,10,0.0,0.615384615,9.0,31,5,0.096774194,0,0,14.28571429,1
0,10,4,2,16,0.788220551,7133,0,0,100.0,0.2117794489999999,0.289940828,0.0,798,0,0,0,0,0,0,12,0,2,0,10,6.333333333,0.112426036,5.5,68,7,0.0,0,0,56.44329897,0
0,10,5,2,21,0.553571429,6261,0,0,50.0,0.446428571,0.12,0.0,56,0,0,1,0,1,0,524,0,3,0,13,4.3,0.08,8.0,83,7,0.0,4,0,35.29411765,0
0,0,3,2,12,0.98265896,5461,0,0,94.11764706,0.01734104,0.0,0.0,346,0,0,0,0,0,0,1435312,0,5,0,5,0.0,0.0,5.0,21,3,0.0,0,0,96.42857143,0
1,17,5,4,50,1.0,3993,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5707171,0,3,1,17,7.375,0.0,8.4,128,0,0.140625,2,1,100.0,1
0,32,8,2,14,0.951612903,243,0,1,97.5,0.048387097,0.0,0.0,124,1,0,0,0,1,0,0,3,10,1,32,8.375,0.0,10.0,96,0,0.197916667,1,0,88.0,1
1,31,7,2,39,0.0,8018,0,0,0.0,1.0,0.0,0.076923077,7,1,0,0,0,1,2,0,0,2,1,31,6.5625,0.571428571,11.0,174,4,0.109195402,2,0,0.0,1
0,5,4,3,26,0.0,3791,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,279260,1,7,1,12,5.0,0.0,9.5,40,3,0.0,0,0,0.0,1
1,17,4,4,42,1.0,3992,0,1,100.0,0.0,0.0,0.0,51,0,0,0,0,1,3,5697976,0,3,1,17,8.142857142999999,0.0,8.75,115,0,0.2086956519999999,1,1,100.0,1
0,5,6,5,22,0.684210526,-1,0,0,70.0,0.3157894739999999,0.0,0.0,57,0,0,1,0,1,0,0,1,3,1,11,3.5,0.0,7.0,56,0,0.053571429,3,0,72.72727273,1
0,0,3,2,25,0.0,2837,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,3,1,11,0.0,0.0,6.333333333,34,2,0.0,1,0,0.0,1
0,9,5,3,27,0.901234568,-1,0,0,12.5,0.0987654319999999,0.0,0.0,324,1,0,1,0,1,0,361309,0,3,0,16,7.75,0.0,9.5,71,4,0.0,3,0,98.88888889,0
0,32,3,2,18,0.0,4941,0,1,0.0,0.0,0.0,0.222222222,0,0,1,0,0,1,0,0,0,5,1,32,32.0,0.0,6.5,58,0,0.396551724,2,0,0.0,1
0,0,3,2,31,0.8,4394,0,0,54.54545455,0.2,0.0,0.0,65,0,0,1,0,1,0,5585999,0,3,0,23,0.0,0.0,13.0,39,2,0.0,3,0,100.0,0
0,0,3,2,14,0.422222222,7701,0,0,83.33333333,0.577777778,0.0192307689999999,0.0,90,0,0,1,0,0,0,157749,0,3,0,6,0.0,0.0,4.5,22,3,0.0,3,0,92.30769231,0
0,0,3,1,12,0.7669902909999999,537,1,0,92.30769231,0.2330097089999999,0.791666667,0.0,103,1,0,0,0,1,0,0,0,4,1,4,0.0,0.0,4.0,25,0,0.12,0,0,0.0,1
0,0,3,1,7,1.0,-1,0,0,100.0,0.0,0.0,0.0,59,0,0,0,0,0,0,774801,0,4,0,4,0.0,0.0,4.0,16,2,0.0,0,0,0.0,0
0,0,2,2,15,0.831578947,2963,1,0,25.0,0.168421053,0.3125,0.0,95,0,0,1,0,0,0,390840,0,3,0,8,0.0,0.0625,5.5,23,4,0.0,3,0,84.09090909,0
0,7,5,2,25,0.986111111,3709,0,0,100.0,0.013888889,0.0,0.0,144,0,0,1,0,1,0,106159,0,3,0,17,6.0,0.0,10.0,53,2,0.0,3,0,33.33333333,0
0,9,5,2,14,0.916058394,7410,0,0,92.59259259,0.083941606,0.086956522,0.0,274,0,0,1,0,1,0,2203,0,3,0,9,5.375,0.0,4.5,72,7,0.0,3,0,0.0,0
0,5,3,2,17,0.8,50,0,0,80.0,0.2,0.0,0.0,15,1,0,0,0,1,0,0,0,6,1,6,4.0,0.0,6.0,34,0,0.0,0,0,0.0,1
0,0,3,2,19,1.0,8492,0,0,100.0,0.0,0.0,0.0,4,0,0,1,0,1,0,1121373,0,3,0,11,0.0,0.0,7.0,27,4,0.0,4,0,0.0,0
0,8,6,3,20,1.0,3437,0,0,100.0,0.0,0.0,0.0,4,1,0,1,0,1,0,0,3,3,1,12,4.833333333,0.0,7.5,62,0,0.0,5,0,100.0,1
0,0,3,2,35,0.7428571429999999,7621,0,0,72.0,0.257142857,0.0,0.0,35,0,0,0,0,1,0,56198,0,9,0,21,0.0,0.0,15.0,43,6,0.0,3,0,0.0,1
0,0,3,5,37,0.24137931,88,0,0,66.66666667,0.75862069,0.1363636359999999,0.081081081,29,0,0,1,0,1,0,9498326,0,3,1,9,0.0,0.1363636359999999,5.8,45,0,0.066666667,5,1,4.545454545,1
0,8,4,3,17,1.0,6564,0,0,0.0,0.0,0.0,0.0,2,0,0,1,0,1,0,557365,0,3,0,9,5.2,0.0,6.0,55,5,0.109090909,6,0,0.0,0
0,2,3,2,13,0.993421053,-1,0,0,100.0,0.006578947,0.333333333,0.0,456,0,0,1,0,0,0,441753,0,3,0,5,2.0,0.333333333,4.0,24,5,0.0,3,0,93.33333333,0
0,5,4,3,22,0.833333333,2767,0,0,90.0,0.166666667,0.0,0.0,18,1,0,1,0,1,0,0,1,3,1,9,3.666666667,1.0,5.333333333,44,1,0.0,3,0,0.0,1
0,0,3,2,18,0.615384615,5022,0,0,85.71428571,0.384615385,0.3,0.0,26,0,0,1,0,1,0,2714532,0,3,0,10,0.0,0.3,6.5,27,3,0.0,3,0,77.77777778,0
0,16,7,2,13,0.0,3478,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,26341,0,3,1,16,9.2,0.0,4.0,72,5,0.180555556,3,0,0.0,1
0,0,2,2,34,0.1875,7295,0,0,28.57142857,0.8125,0.846153846,0.0,16,0,0,0,0,1,0,0,1,8,1,21,0.0,0.615384615,14.5,41,5,0.0,1,0,14.28571429,1
0,7,5,1,9,0.92936803,9269,0,0,80.0,0.07063197,0.421052632,0.0,269,0,0,0,0,1,0,8474,0,5,0,7,5.333333333,0.210526316,5.0,35,7,0.057142857,1,0,65.0,0
0,11,3,1,5,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,132629,0,2,1,11,11.0,0.0,2.0,24,5,0.083333333,0,0,0.0,1
0,7,7,1,12,0.864197531,5484,0,0,61.53846154,0.135802469,0.272727273,0.0,162,0,0,0,0,1,0,1338,0,8,0,8,4.375,0.045454545,8.0,63,7,0.126984127,3,0,42.10526316,0
0,13,4,2,17,0.0,6389,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,4,1,13,8.666666667000001,0.0,6.5,53,1,0.188679245,1,0,0.0,1
0,0,3,3,28,1.0,-1,0,0,100.0,0.0,0.0,0.0,27,0,0,1,0,1,0,3286659,0,3,0,17,0.0,0.0,10.0,37,0,0.0,4,0,100.0,0
0,0,3,2,15,0.7440000000000001,7747,0,0,72.30769231,0.256,0.109375,0.0,250,0,0,1,0,1,0,9814,0,3,0,7,0.0,0.09375,5.0,24,6,0.0,4,0,34.04255319,0
0,8,8,3,17,0.229166667,2345,1,0,10.0,0.770833333,0.040540541,0.0,192,1,0,1,0,1,0,0,3,3,1,10,4.571428571,0.0,6.5,64,0,0.0,3,0,19.17808219,1
0,6,4,2,16,0.890052356,7134,0,0,100.0,0.109947644,0.571428571,0.0,191,0,0,0,0,0,0,13,0,2,0,9,5.0,0.0,5.5,36,7,0.0,0,0,61.11111111,0
0,11,9,2,20,1.0,7267,0,0,100.0,0.0,0.0,0.0,6,1,0,0,0,1,0,0,3,16,1,16,5.0,0.0,16.0,81,1,0.0,1,0,0.0,1
0,0,3,2,21,0.708333333,4660,0,0,56.25,0.291666667,0.107142857,0.0,96,0,0,1,0,1,0,528300,0,3,0,14,0.0,0.035714286,8.5,30,4,0.0,3,0,40.0,0
0,10,4,3,12,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,3,1,10,6.333333333,0.0,4.0,41,2,0.0,3,0,0.0,1
0,3,4,2,15,0.269230769,-1,0,0,11.11111111,0.7307692309999999,0.0,0.0,26,0,0,1,0,0,0,4090060,0,3,0,8,3.0,0.0,5.5,27,4,0.0,4,0,0.0,0
0,0,3,5,44,0.181818182,5627,0,0,0.0,0.818181818,0.277777778,0.0,22,0,0,1,0,1,0,0,0,1,1,9,0.0,0.0,4.857142857,52,5,0.0,4,0,25.0,1
0,0,3,4,28,1.0,2202,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,533532,0,4,1,7,0.0,0.0,5.5,37,1,0.0,1,0,0.0,1
0,12,5,2,18,0.686956522,2660,0,0,33.33333333,0.313043478,0.333333333,0.0,115,0,0,1,0,1,0,46690,0,3,0,12,5.5,0.194444444,6.5,103,5,0.067961165,5,0,60.0,0
0,22,6,2,16,0.0,8348,0,0,0.0,1.0,0.0,0.0,10,0,0,0,0,0,0,1,0,5,1,22,7.2,0.0,5.5,65,10,0.061538462,3,0,0.0,1
0,9,5,3,19,0.227436823,5444,1,0,0.0,0.772563177,0.056074766,0.0,277,0,0,0,0,1,0,0,0,7,1,9,5.857142857,0.004672897,7.5,74,2,0.081081081,1,0,24.36548223,0
0,7,4,5,35,0.19047619,5616,0,0,0.0,0.80952381,0.176470588,0.057142857,21,1,0,0,0,1,0,0,2,1,1,18,4.75,0.0,7.0,66,5,0.03030303,3,0,25.0,1
0,0,3,4,69,0.0,5627,0,1,0.0,0.0,0.0,0.130434783,0,0,1,0,0,1,0,0,0,1,1,36,0.0,0.0,10.0,78,5,0.115384615,1,0,0.0,1
0,0,3,2,22,0.923954373,4363,0,0,63.63636364,0.076045627,0.05,0.0,263,0,0,1,0,0,0,490195,0,1,0,6,0.0,0.6,3.75,31,4,0.0,3,0,45.45454545,0
0,0,2,2,18,0.75,5160,0,0,66.66666667,0.25,0.0,0.0,20,0,0,0,0,1,0,0,0,6,0,7,0.0,0.0,6.5,25,8,0.0,1,0,0.0,0
0,10,4,2,23,0.759398496,7834,0,0,29.03225806,0.240601504,0.25,0.0,266,1,0,1,0,0,0,600,0,3,0,10,10.0,0.265625,5.666666667,53,6,0.0,4,0,26.66666667,0
0,5,6,1,18,0.954545455,3750,0,0,50.0,0.045454545,0.0,0.0,22,0,0,0,0,1,0,0,0,14,1,14,4.333333333,0.0,14.0,43,2,0.0,1,0,100.0,1
0,4,5,2,31,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,393662,0,2,1,12,4.0,0.0,8.666666667000001,49,2,0.0,1,1,0.0,1
0,7,3,2,22,0.994871795,7587,0,0,100.0,0.005128205,0.0,0.0,195,0,0,1,0,1,0,988,0,3,0,14,5.5,0.0,8.5,42,5,0.0,3,0,93.75,0
0,6,5,2,21,0.666666667,5522,0,0,75.0,0.333333333,0.0,0.0,15,0,0,1,0,1,0,2866973,0,3,0,13,3.714285714,0.0,8.0,63,3,0.0,3,0,66.66666667,0
0,0,3,1,12,0.45,2063,0,0,40.0,0.55,0.181818182,0.083333333,20,0,0,0,0,0,0,1592351,0,9,1,9,0.0,0.181818182,9.0,25,3,0.16,0,0,60.0,0
0,0,3,2,13,0.75,2179,0,0,66.66666667,0.25,0.25,0.0,32,0,0,1,0,0,0,2521464,0,3,0,6,0.0,0.0,4.5,21,3,0.0,3,0,50.0,0
0,7,3,3,31,0.8496732029999999,8047,0,0,89.36170213,0.1503267969999999,0.130434783,0.0,153,0,0,0,0,0,0,1577,0,13,0,13,3.8,0.086956522,13.0,62,5,0.0161290319999999,1,0,40.0,0
0,0,3,2,30,0.0,-1,0,0,0.0,1.0,0.0,0.0,47,1,0,0,0,1,0,77586,1,2,1,14,0.0,0.319148936,6.666666667,38,1,0.0,1,0,0.0,1
0,0,3,2,16,0.647058824,-1,0,0,85.71428571,0.352941176,0.0,0.0,68,0,0,1,0,0,0,207734,0,3,0,9,0.0,0.0,6.0,25,4,0.0,3,0,43.24324324,0
0,5,3,4,26,0.344827586,-1,0,0,33.33333333,0.655172414,0.684210526,0.0,87,0,0,1,0,1,0,0,1,3,1,15,4.5,0.01754386,9.0,44,0,0.0,4,0,32.3943662,1
0,3,3,2,18,0.8684210529999999,5180,0,0,100.0,0.131578947,0.8,0.0,76,0,0,0,0,0,0,17109,0,4,0,9,3.0,0.0,6.5,30,6,0.0,0,0,16.66666667,0
0,0,2,2,14,0.987179487,3820,0,0,100.0,0.012820513,1.333333333,0.0,234,0,0,0,0,0,0,0,0,8,0,8,0.0,0.0,8.0,21,1,0.0,0,0,0.0,0
0,0,3,2,27,0.971938776,3360,0,0,66.66666667,0.028061224,0.272727273,0.0,392,0,0,1,0,1,0,9585,0,3,0,19,0.0,0.181818182,11.0,35,2,0.0,3,0,98.59649123,0
0,3,3,1,4,0.0,-1,0,0,0.0,1.0,0.017857143,0.25,56,0,0,0,0,1,0,0,0,1,1,3,3.0,0.0,1.0,15,4,0.066666667,0,0,0.0,1
1,64,6,3,23,0.933333333,-1,0,1,100.0,0.066666667,1.0,0.0,15,1,0,0,0,1,3,0,5,16,1,64,14.38461538,0.0,16.0,230,0,0.4,9,0,85.71428571,1
0,5,4,2,12,0.392201835,6065,0,0,3.225806452,0.607798165,0.064150943,0.0,436,0,0,1,0,0,0,422,0,3,0,5,3.8,0.026415094,3.5,44,8,0.0,3,0,73.33333333,0
0,0,3,2,19,0.975694444,4567,0,0,100.0,0.024305556,0.428571429,0.0,288,1,0,1,0,1,0,1857815,0,2,0,8,0.0,0.0,4.333333333,27,2,0.0,3,0,61.11111111,0
0,10,4,2,25,0.8022598870000001,6613,0,0,89.65517241,0.197740113,0.6571428570000001,0.0,177,0,0,1,0,0,0,127814,0,3,0,17,5.0,0.142857143,10.0,74,4,0.0,3,0,19.44444444,0
0,0,3,3,16,0.375,-1,0,0,84.21052632,0.625,0.726315789,0.0,152,0,0,1,0,1,0,105280,0,3,0,5,0.0,0.031578947,4.0,25,3,0.0,3,0,9.375,0
0,7,6,2,19,0.0,7834,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1264915,2,7,1,8,5.0,0.0,7.5,45,4,0.0,0,0,0.0,1
1,11,5,2,16,0.0,8348,0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,1,2,5,0,11,5.6,0.0,5.5,57,10,0.01754386,1,0,0.0,1
0,10,7,2,32,0.954545455,287,0,0,87.5,0.045454545,0.0,0.0,22,1,0,1,0,1,0,0,3,3,1,24,6.2,0.0,13.5,76,0,0.0,3,0,0.0,1
1,17,4,4,50,1.0,3992,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5697976,0,3,1,17,7.375,0.0,8.4,127,0,0.141732283,6,1,100.0,1
0,5,4,1,11,1.0,519,0,0,100.0,0.0,0.0,0.0,37,0,0,0,0,1,0,0,0,8,1,8,5.0,0.0,8.0,26,0,0.0,1,0,100.0,1
0,13,7,2,22,1.0,3779,0,0,100.0,0.0,0.0,0.0,7,0,0,1,0,1,0,0,0,3,1,14,10.25,0.0,8.5,75,1,0.0,8,0,0.0,1
1,17,5,4,42,1.0,4003,0,1,100.0,0.0,0.0,0.0,4,0,0,0,0,1,3,5816617,0,3,1,17,7.375,0.0,8.75,119,0,0.218487395,6,1,100.0,1
1,11,8,2,12,1.0,5838,0,0,100.0,0.0,0.0,0.0,7,1,0,0,0,1,1,8227812,3,8,1,11,6.3,0.0,8.0,94,2,0.0,0,0,0.0,1
0,5,3,3,14,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,7,1,7,4.0,0.0,7.0,31,0,0.0,1,0,0.0,1
0,7,5,4,20,0.0,7802,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,4,1,7,3.75,0.0,5.0,46,5,0.0,1,0,0.0,1
0,32,7,2,10,1.0,3277,0,1,100.0,0.0,0.0,0.0,57,1,0,0,0,1,0,8137075,0,7,1,32,10.0,0.0,7.0,86,2,0.174418605,3,0,100.0,1
0,9,4,2,31,0.341463415,2128,0,0,16.66666667,0.658536585,0.0,0.0,41,1,0,0,0,1,0,17377,0,7,1,10,7.5,0.0,8.333333332999999,56,4,0.0,3,0,100.0,0
0,10,4,3,15,0.944444444,4861,0,0,100.0,0.055555556,0.0,0.2666666669999999,126,0,0,1,0,0,0,0,0,3,0,10,5.0,0.0,3.5,41,3,0.1707317069999999,3,0,68.18181818,0
0,7,3,1,7,0.912280702,923,0,0,91.66666667,0.087719298,0.0,0.0,57,0,0,0,0,0,0,11493,0,4,1,7,7.0,0.2,4.0,23,6,0.043478261,1,0,20.0,1
0,9,4,3,17,0.984732824,4778,0,0,90.0,0.015267176,0.0,0.0,131,0,0,1,0,0,0,60941,0,3,0,9,6.0,0.0,5.5,81,5,0.0493827159999999,4,0,96.0,0
0,13,3,1,7,0.5,5130,0,0,50.0,0.5,0.0,0.0,6,0,0,0,0,1,0,16645,0,4,1,13,13.0,0.0,4.0,29,6,0.172413793,1,0,0.0,1
1,7,5,4,19,0.4939024389999999,6377,0,0,90.0,0.506097561,0.506024096,0.0,164,0,0,1,0,1,1,7962,0,3,0,7,4.2,0.108433735,3.666666667,53,5,0.037735849,3,0,15.78947368,0
0,8,7,7,18,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,43886,1,3,0,8,3.666666667,0.0,5.5,81,3,0.0246913579999999,0,0,0.0,0
0,0,2,2,26,0.071428571,7295,0,0,0.0,0.928571429,0.846153846,0.0384615379999999,14,0,0,0,0,1,0,0,0,8,1,13,0.0,0.615384615,10.5,34,5,0.029411765,0,0,14.28571429,1
0,13,6,2,18,0.166666667,4212,0,0,0.0,0.833333333,0.0,0.0,6,0,0,0,0,1,0,0,0,14,1,14,6.6,1.0,14.0,63,0,0.0,30,0,100.0,1
0,0,3,2,27,0.44,7296,0,0,7.142857143,0.56,0.023809524,0.0,75,0,0,0,0,1,0,0,0,8,0,14,0.0,0.0,11.0,35,5,0.0,0,0,62.5,0
0,8,4,2,26,0.693548387,8145,0,0,57.89473684,0.306451613,0.0,0.0,62,0,0,1,0,1,0,89705,0,3,0,18,5.75,0.1578947369999999,10.5,60,5,0.0,4,0,50.0,0
0,7,5,3,20,1.0,-1,0,0,100.0,0.0,0.0,0.0,38,0,0,1,0,1,0,62214,0,3,0,12,5.25,0.0,7.5,52,5,0.0,4,0,0.0,0
0,7,7,2,17,1.0,4283,0,0,100.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,3,1,9,4.230769231,0.0,6.0,93,1,0.064516129,5,0,0.0,1
0,7,4,1,14,0.8557692309999999,4360,0,0,92.85714286,0.144230769,0.0,0.0,104,0,0,0,0,1,0,115625,0,10,1,10,5.666666667,0.0,10.0,41,5,0.0,2,0,100.0,0
0,7,3,1,4,0.625,-1,0,0,100.0,0.375,0.0,0.0,8,0,0,0,0,1,0,1285481,0,1,1,7,7.0,0.666666667,1.0,20,7,0.05,0,0,25.0,1
0,32,4,2,22,0.0,5783,0,1,0.0,0.0,0.0,0.272727273,0,0,1,0,0,1,0,50436,0,7,1,32,32.0,0.0,8.5,63,4,0.365079365,3,0,0.0,1
0,7,5,3,11,0.4,1778,0,0,0.0,0.6,0.0,0.0,5,0,0,1,0,1,0,0,0,3,1,7,4.0,0.0,3.5,38,1,0.0,3,0,0.0,1
0,47,6,1,25,0.857142857,5,0,0,100.0,0.142857143,1.0,0.0,7,0,0,0,0,1,0,0,0,3,1,47,8.555555556,0.0,4.5,119,0,0.092436975,0,0,0.0,1
0,0,3,2,19,0.293103448,5890,0,0,28.57142857,0.706896552,0.146341463,0.0,58,0,0,1,0,0,0,2487034,0,3,0,11,0.0,0.073170732,7.0,28,3,0.0,3,0,25.0,0
0,9,7,2,22,0.5625,6382,0,0,0.0,0.4375,0.0,0.0,16,0,0,1,0,0,0,3283160,0,3,0,14,6.25,0.285714286,8.5,59,2,0.0,7,0,98.21428571,0
0,8,8,2,19,0.7894736840000001,678,0,0,81.81818182,0.210526316,0.0,0.0,19,1,0,0,0,1,0,10421362,3,5,1,9,4.222222222,0.75,7.0,73,3,0.054794521,1,0,0.0,1
0,6,3,3,28,0.0,7083,0,0,0.0,1.0,0.0,0.0,1,0,1,0,0,1,0,17964,0,2,1,11,5.0,0.0,5.25,47,3,0.021276596,1,0,0.0,1
